dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/toplas/AptF84;article;2006-04-03;"Modeling the Distributed Termination Convention of CSP.";"";"1984";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/579.584";0
journals/toplas/CookeRNWA08;article;2017-01-06;"Normalize, transpose, and distribute: An automatic approach for handling nonscalars.";"";"2008";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1330017.1330020";0
journals/toplas/BurkeT93;article;2006-04-03;"Interprocedural Optimization: Eliminating Unnecessary Recompilation.";"";"1993";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/169683.169678";0
journals/toplas/Tardieu07;article;2017-01-06;"A deterministic logical semantics for pure Esterel.";"";"2007";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1216374.1216376";0
journals/toplas/Boehm85;article;2006-04-03;"Side Effects and Aliasing Can Have Simple Axiomatic Descriptions.";"";"1985";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/4472.4474";0
journals/toplas/SkeppstedtS96;article;2006-04-03;"Using Dataflow Analysis Techniques to Reduce Ownership Overhead in Cache Coherence Protocols.";"";"1996";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/236114.236116";0
journals/toplas/HaghighatP96;article;2006-04-03;"Symbolic Analysis for Parallelizing Compilers.";"";"1996";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/233561.233568";0
journals/toplas/CortesFPRS04;article;2006-02-09;"Hancock: A language for analyzing transactional data streams.";"";"2004";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/973097.973100";0
journals/toplas/GritP81;article;2006-04-03;"Deleting Irrelevant Tasks in an Expression-Oriented Multiprocessor System.";"";"1981";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/357121.357125";0
journals/toplas/Pettorossi85;article;2006-04-03;"A Note on Cohen's "Eliminating Redundant Recursive Calls".";"";"1985";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/4472.215006";0
journals/toplas/PingaliA86a;article;2017-03-31;"Clarification of "Feeding Inputs on Demand" in Efficient Demand-Driven Evaluation - Part 1.";"";"1986";"ACM Trans. Program. Lang. Syst.";"";0
journals/toplas/MannaW84;article;2006-04-03;"Synthesis of Communicating Processes from Temporal Logic Specifications.";"";"1984";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/357233.357237";0
journals/toplas/BoudolLRS12;article;2017-01-06;"Reasoning about Web Applications: An Operational Semantics for HOP.";"";"2012";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2220365.2220369";0
journals/toplas/MorrisB99;article;2003-11-26;"Specificational functions.";"";"1999";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/319301.319350";0
journals/toplas/Burke90;article;2006-04-03;"An Interval-Based Approach to Exhaustive and Incremental Interprocedural Data-Flow Analysis.";"";"1990";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/78969.78963";0
journals/toplas/Barstow85;article;2006-04-03;"On Convergence Toward a Database of Program Transformations.";"";"1985";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2363.2364";0
journals/toplas/Barnden81;article;2006-04-03;"Nonsequentiality and Concrete Activity Phases in Discrete-Event Simulation Languages.";"";"1981";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/357139.357144";0
journals/toplas/NorrisD16;article;2017-01-03;"A Practical Approach for Model Checking C/C++11 Code.";"";"2016";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2806886";0
journals/toplas/LaLonde89;article;2006-04-03;"Designing Families of Data Types Using Exemplars.";"";"1989";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/63264.63265";0
journals/toplas/RuggieriM10;article;2017-01-06;"Typing linear constraints.";"";"2010";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1749608.1749610";0
journals/toplas/Skudlarek95;article;2012-10-19;"Notes on "A Methodology for Implementing Highly Concurrent Data Objects".";"";"1995";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/200994.200999";0
journals/toplas/PolettoHEK99;article;2003-11-26;"'C and tcc: A Language and Compiler for Dynamic Code Generation.";"";"1999";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/316686.316697";0
journals/toplas/ArcherCS84;article;2015-06-15;"User Recovery and Reversal in Interactive Systems.";"";"1984";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/357233.357234";0
journals/toplas/Blume99;article;2003-11-26;"Dependency analysis for Standard ML.";"";"1999";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/325478.325481";0
journals/toplas/Solworth92;article;2006-04-03;"Epochs.";"";"1992";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/111186.116785";0
journals/toplas/LiS04;article;2006-02-09;"Automatic tiling of iterative stencil loops.";"";"2004";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1034774.1034777";0
journals/toplas/CalderGJLMMZ97;article;2006-04-03;"Evidence-Based Static Branch Prediction Using Machine Learning.";"";"1997";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/239912.239923";0
journals/toplas/KobayashiPT99;article;2013-07-19;"Linearity and the pi-calculus.";"";"1999";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/330249.330251";0
journals/toplas/YardimciF09;article;2017-01-06;"Mostly static program partitioning of binary executables.";"";"2009";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1538917.1538918";0
journals/toplas/GalPF08;article;2017-01-06;"Java bytecode verification via static single assignment form.";"";"2008";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1377492.1377496";0
journals/toplas/JoungS94;article;2006-04-03;"Coordinating First-Order Multiparty Interactions.";"";"1994";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/177492.177739";0
journals/toplas/SippuS83;article;2006-04-03;"A Syntax-Error-Handling Technique and Its Experimental Analysis.";"";"1983";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/69575.357232";0
journals/toplas/Bird85;article;2017-03-31;"Addendum to "The Promotion and Accumulation Strategies in Transformational Programming".";"";"1985";"ACM Trans. Program. Lang. Syst.";"";0
journals/toplas/CheneyU08;article;2017-01-06;"Nominal logic programming.";"";"2008";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1387673.1387675";0
journals/toplas/WandKD04;article;2006-02-09;"A semantics for advice and dynamic join points in aspect-oriented programming.";"";"2004";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1018203.1018208";0
journals/toplas/GangeNSSS14;article;2017-06-09;"Interval Analysis and Machine Arithmetic: Why Signedness Ignorance Is Bliss.";"";"2014";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2651360";0
journals/toplas/BondhugulaA016;article;2017-01-03;"The Pluto+ Algorithm: A Practical Approach for Parallelization and Locality Optimization of Affine Loop Nests.";"";"2016";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2896389";0
journals/toplas/VeraBLG04;article;2017-06-14;"A fast and accurate framework to analyze and optimize cache memory behavior.";"";"2004";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/973097.973099";0
journals/toplas/StoyleHBSN07;article;2017-09-16;None;"";"2007";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1255450.1255455";0
journals/toplas/YuK97;article;2006-04-03;"A Note on "On the Conversion of Indirect to Direct Recursion".";"";"1997";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/267959.269973";0
journals/toplas/BugliesiCC04;article;2006-02-09;"Access control for mobile agents: The calculus of boxed ambients.";"";"2004";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/963778.963781";1
journals/toplas/Ossefort83;article;2006-04-03;"Correctness Proofs of Communicating Processes: Three Illustrative Examples from the Literature.";"";"1983";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/69575.2083";0
journals/toplas/Richter85;article;2006-04-03;"Noncorrecting Syntax Error Recovery.";"";"1985";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/3916.4019";0
journals/toplas/CarleP95;article;2006-04-03;"Matching-Based Incremental Evaluators for Hierarchical Attribute Grammar Dialects.";"";"1995";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/201059.201071";0
journals/toplas/RajaS97;article;2006-04-03;"Combinatory Formaulations of Concurrent Languages.";"";"1997";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/267959.269967";0
journals/toplas/PalsbergXL95;article;2006-04-03;"Efficient Implementation of Adaptive Software.";"";"1995";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/201059.201066";0
journals/toplas/RichardsonCS93;article;2006-04-03;"The Design of the E Programming Language.";"";"1993";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/169683.174157";0
journals/toplas/KieburtzS83;article;2006-04-03;"Access-Right Expressions.";"";"1983";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/357195.357201";0
journals/toplas/CleavelandPS93;article;2006-04-03;"The Concurrency Workbench: A Semantics-Based Tool for the Verification of Concurrent Systems.";"";"1993";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/151646.151648";0
journals/toplas/GrothoffPV07;article;2017-01-06;"Encapsulating objects with confined types.";"";"2007";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1286821.1286823";0
