dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/talg/BansalFKS14;article;2017-01-03;"A logarithmic approximation for unsplittable flow on line graphs.";"";"2014";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2532645";0
journals/talg/BorodinCM11;article;2017-01-06;"How well can primal-dual and local-ratio algorithms perform?";"";"2011";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1978782.1978784";0
journals/talg/CookW10;article;2017-05-26;"Geodesic Fréchet distance inside a simple polygon.";"";"2010";"ACM Trans. Algorithms";"https://doi.org/10.1145/1868237.1868247";0
journals/talg/Fujito12;article;2017-01-06;"How to trim a MST: A 2-Approximation algorithm for minimum cost-tree cover.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2151171.2151179";0
journals/talg/IzsakP11;article;2017-01-06;"Carry propagation in multiplication by constants.";"";"2011";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2000807.2000822";0
journals/talg/AvrahamFKKS15;article;2017-01-03;"The Discrete and Semicontinuous Fréchet Distance with Shortcuts via Approximate Distance Counting and Selection.";"";"2015";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2700222";0
journals/talg/Ben-AroyaT11;article;2017-01-06;"Competitive analysis of flash memory algorithms.";"";"2011";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1921659.1921669";0
journals/talg/CormodeMY11;article;2017-01-06;"Algorithms for distributed functional monitoring.";"";"2011";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1921659.1921667";0
journals/talg/CormodeM07;article;2017-01-06;"The string edit distance matching problem with moves.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1219944.1219947";0
journals/talg/CarrKLNP09;article;2017-01-06;"Compacting cuts: A new linear formulation for minimum cut.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1541885.1541888";0
journals/talg/KrauthgamerW16;article;2017-01-04;"Cheeger-Type Approximation for Sparsest ";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2996799";0
journals/talg/EvansK06;article;2016-03-09;"Optimally scheduling video-on-demand to minimize delay when sender and receiver bandwidth may differ.";"";"2006";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1198513.1198523";0
journals/talg/FotakisKS08;article;2017-06-08;"Atomic congestion games among coalitions.";"";"2008";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1383369.1383383";0
journals/talg/HeMS12;article;2017-06-15;"Succinct ordinal trees based on tree covering.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2344422.2344432";0
journals/talg/KaltofenY13;article;2017-01-03;"On the matrix berlekamp-massey algorithm.";"";"2013";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2500122";0
journals/talg/MeyerZ12;article;2017-07-25;"I/O-efficient shortest path algorithms for undirected graphs with random or bounded edge lengths.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2229163.2229166";0
journals/talg/PatrascuT16;article;2017-06-08;"On the ";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2716317";0
journals/talg/Khuller07;article;2017-01-06;"Problems column.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1273340.1273351";0
journals/talg/GeorgiadisT16;article;2017-01-03;"Dominator Tree Certification and Divergent Spanning Trees.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2764913";0
journals/talg/Khuller05;article;2016-03-09;"Problems column.";"";"2005";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1077464.1077475";0
journals/talg/FinocchiGI09;article;2017-06-15;"Resilient dictionaries.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1644015.1644016";0
