dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tocl/FacchiniMS16;article;2017-01-03;"Index Problems for Game Automata.";"";"2016";"ACM Trans. Comput. Log.";"http://dl.acm.org/citation.cfm?id=2946800";0
journals/tocl/Ferraris11;article;2017-01-09;"Logic programs with propositional connectives and aggregates.";"";"2011";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1970398.1970401";0
journals/tocl/GastinS13;article;2017-01-09;"Fair Synthesis for Asynchronous Distributed Systems.";"";"2013";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2480759.2480761";0
journals/tocl/BustanG03;article;2003-11-21;"Simulation-based minimazation.";"";"2003";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/635499.635502";0
journals/tocl/BeckmannB14;article;2017-01-03;"Improved witnessing and local improvement principles for second-order bounded arithmetic.";"";"2014";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2559950";0
journals/tocl/HarperP05;article;2017-03-14;"On equivalence and canonical forms in the LF type theory.";"";"2005";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1042038.1042041";0
journals/tocl/Lukasiewicz01;article;2003-11-21;"Probabilistic logic programming with conditional constraints.";"";"2001";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/377978.377983";0
journals/tocl/UrbanCB11;article;2017-01-09;"Mechanizing the metatheory of LF.";"";"2011";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1877714.1877721";0
journals/tocl/EiterS10;article;2017-01-09;"FDNC: Decidable nonmonotonic disjunctive logic programs with function symbols.";"";"2010";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1656242.1656249";0
journals/tocl/AlbertFGM16;article;2017-06-09;"May-Happen-in-Parallel Analysis for Actor-Based Concurrency.";"";"2016";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2824255";0
journals/tocl/CalvaneseGL08;article;2017-06-09;"Conjunctive query containment and answering under description logic constraints.";"";"2008";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1352582.1352590";0
journals/tocl/ChenDKM13;article;2017-06-09;"Verification of linear duration properties over continuous-time markov chains.";"";"2013";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2528935";0
journals/tocl/CreignouMVT12;article;2017-01-09;"The Complexity of Reasoning for Fragments of Autoepistemic Logic.";"";"2012";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2159531.2159539";0
journals/tocl/MakinoO12;article;2017-01-09;"Deductive inference for the interiors and exteriors of horn theories.";"";"2012";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2287718.2287723";0
journals/tocl/LeonePFEGPS06;article;2017-09-16;"The DLV system for knowledge representation and reasoning.";"";"2006";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1149114.1149117";0
journals/tocl/KomosinskiKLU14;article;2017-06-14;"Identifying Efficient Abductive Hypotheses Using Multicriteria Dominance Relation.";"";"2014";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2629669";0
journals/tocl/BerkholzKV15;article;2017-01-03;"Bounds for the Quantifier Depth in Finite-Variable Logics: Alternation Hierarchy.";"";"2015";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2732409";0
journals/tocl/CarlucciGL16;article;2017-01-03;"On the Proof Complexity of Paris-Harrington and Off-Diagonal Ramsey Tautologies.";"";"2016";"ACM Trans. Comput. Log.";"http://dl.acm.org/citation.cfm?id=2946801";0
journals/tocl/AschingerDGV14;article;2017-09-16;"LoCo - A Logic for Configuration Problems.";"";"2014";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2629454";0
journals/tocl/JanhunenNSSY06;article;2006-08-22;"Unfolding partiality and disjunctions in stable model semantics.";"";"2006";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1119439.1119440";0
journals/tocl/Pientka09;article;2017-01-09;"Higher-order term indexing using substitution trees.";"";"2009";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1614431.1614437";0
journals/tocl/BojanczykDMSS11;article;2017-01-09;"Two-variable logic on data words.";"";"2011";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1970398.1970403";0
journals/tocl/KopczynskiT15;article;2017-01-03;"On the Variable Hierarchy of First-Order Spectra.";"";"2015";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2733376";0
journals/tocl/Dezani-CiancagliniHA03;article;2004-07-20;"A complete characterization of complete intersection-type preorders.";"";"2003";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/601775.601780";0
journals/tocl/DongolHS16;article;2017-06-14;"Convolution as a Unifying Concept: Applications in Separation Logic, Interval Calculi, and Concurrency.";"";"2016";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2874773";0
journals/tocl/BordeauxCM09;article;2017-06-14;"Generalizing consistency and other constraint properties to quantified constraints.";"";"2009";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1507244.1507247";0
journals/tocl/DixKS06;article;2006-08-22;"Heterogeneous temporal probabilistic agents.";"";"2006";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1119439.1119444";0
journals/tocl/GalesiL10;article;2017-01-09;"Optimality of size-degree tradeoffs for polynomial calculus.";"";"2010";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1838552.1838556";0
journals/tocl/SantoP11;article;2017-10-17;"A calculus of multiary sequent terms.";"";"2011";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1929954.1929959";0
journals/tocl/LuttgenM02;article;2003-11-21;"The intuitionism behind Statecharts steps.";"";"2002";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/504077.504078";0
journals/tocl/ShakarianPSS11;article;2017-06-14;"Annotated probabilistic temporal logic.";"";"2011";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1877714.1877720";0
journals/tocl/WolterZ08;article;2017-01-09;"Undecidability of the unification and admissibility problems for modal and description logics.";"";"2008";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1380572.1380574";0
journals/tocl/AielloM01;article;2003-11-21;"Verifying security protocols as planning in logic programming.";"";"2001";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/502166.502171";1
journals/tocl/FuhsKN17;article;2017-06-29;"Verifying Procedural Programs via Constrained Rewriting Induction.";"";"2017";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/3060143";0
journals/tocl/BergG12;article;2017-06-09;"Topological and Simplicial Models of Identity Types.";"";"2012";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2071368.2071371";0
