dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tvcg/HolltFGDHH12;article;2017-06-09;"SeiVis: An Interactive Visual Subsurface Modeling Application.";"";"2012";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2012.259";0
journals/tvcg/DickBW11;article;2017-05-28;"Distance Visualization for Interactive 3D Implant Planning.";"";"2011";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2011.189";0
journals/tvcg/LiuJWF12;article;2017-05-28;"Statistical Invariance for Texture Synthesis.";"";"2012";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2012.75";0
journals/tvcg/ChandlerOJ15;article;2017-05-28;"Interpolation-Based Pathline Tracing in Particle-Based Flow Visualization.";"";"2015";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2325043";0
journals/tvcg/MorgandTB17;article;2017-10-16;"A Multiple-View Geometric Model of Specularities on Non-Planar Shapes with Application to Dynamic Retexturing.";"";"2017";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2017.2734538";0
journals/tvcg/Wilkinson12;article;2017-05-28;"Exact and Approximate Area-Proportional Circular Venn and Euler Diagrams.";"";"2012";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2011.56";0
journals/tvcg/BernardWKMSK13;article;2017-05-28;"MotionExplorer: Exploratory Search in Human Motion Capture Data Based on Hierarchical Aggregation.";"";"2013";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2013.178";0
journals/tvcg/SteinickeBHW11;article;2017-05-28;"Change Blindness Phenomena for Virtual Reality Display Systems.";"";"2011";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2011.41";0
journals/tvcg/KoZXAWAEKRGKTRE14;article;2017-06-09;"VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2346911";0
journals/tvcg/WongFCMP06;article;2017-05-28;"Graph Signatures for Visual Analytics.";"";"2006";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2006.92";0
journals/tvcg/HentschelTPWBBK08;article;2017-06-09;"Interactive Blood Damage Analysis for Ventricular Assist Devices.";"";"2008";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2008.142";0
journals/tvcg/SpencerJ09;article;2017-06-09;"Hierarchical Photon Mapping.";"";"2009";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2008.67";0
journals/tvcg/MicallefDF12;article;2017-05-28;"Assessing the Effect of Visualizations on Bayesian Reasoning through Crowdsourcing.";"";"2012";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2012.199";0
journals/tvcg/ChoDWSR16;article;2017-05-28;"VAiRoma: A Visual Analytics System for Making Sense of Places, Times, and Events in Roman History.";"";"2016";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2467971";0
journals/tvcg/BentumLM96;article;2017-05-28;"Frequency Analysis of Gradient Estimators in Volume Rendering.";"";"1996";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/2945.537307";0
journals/tvcg/XieCHHBY14;article;2017-09-29;"VAET: A Visual Analytics Approach for E-Transactions Time-Series.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2346913";0
journals/tvcg/RieckML12;article;2017-05-28;"Multivariate Data Analysis Using Persistence-Based Filtering and Topological Signatures.";"";"2012";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2012.248";0
journals/tvcg/Tachi10;article;2017-05-28;"Origamizing Polyhedral Surfaces.";"";"2010";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2009.67";0
