dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tods/ShneidermanG76;article;2012-01-25;"Batched Searching of Sequential and Tree Structured Files.";"";"1976";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320473.320487";0
journals/tods/FanB08;article;2017-01-11;"Information preserving XML schema embedding.";"";"2008";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1331904.1331908";0
journals/tods/Comer79;article;2017-03-30;"Heuristics for Trie Index Minimization.";"";"1979";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320083.320102";0
journals/tods/Roussopoulos82;article;2017-03-30;"View Indexing in Relational Databases.";"";"1982";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/319702.319729";0
journals/tods/LevandoskiEMK13;article;2017-01-03;"Flexible and extensible preference evaluation in database systems.";"";"2013";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2493268";0
journals/tods/AbiteboulG91;article;2017-03-30;"A Rule-Based Language with Functions and Sets.";"";"1991";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/103140.103141";0
journals/tods/YanZYH06;article;2017-06-05;"Feature-based similarity search in graph structures.";"";"2006";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1189777";0
journals/tods/LometS90;article;2017-03-30;"The hB-Tree: A Multiattribute Indexing Method with Good Guaranteed Performance.";"";"1990";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/99935.99949";0
journals/tods/Jensen14;article;2015-04-29;"Editorial.";"";"2014";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2662448";0
journals/tods/JacoxS03;article;2004-03-18;"Iterative spatial join.";"";"2003";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/937598.937600";0
journals/tods/Chomicki95;article;2012-01-25;"Efficient Checking of Temporal Integrity Constraints Using Bounded History Encoding.";"";"1995";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/210197.210200";0
journals/tods/MarianBG04;article;2006-02-09;"Evaluating top-";"";"2004";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1005566.1005569";0
journals/tods/WongY76;article;2017-03-30;"Decomposition - A Strategy for Query Processing.";"";"1976";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320473.320479";0
journals/tods/JacobsAK82;article;2017-03-30;"On Interpretations of Relational Languages and Solutions to the Implied Constraint Problem.";"";"1982";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/319702.319730";0
journals/tods/BernsteinGWRR81;article;2017-03-30;"Query Processing in a System for Distributed Databases (SDD-1).";"";"1981";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/319628.319650";0
journals/tods/BrightGR06;article;2006-08-21;"Adaptive pull-based policies for wide area data delivery.";"";"2006";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1138394.1138399";0
journals/tods/Donovan76;article;2017-03-30;"Database System Approach to Management Descision Support.";"";"1976";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320493.320500";0
journals/tods/Addis82;article;2017-03-30;"A Relation-Based Language Interpreter for Content Addressable File Store.";"";"1982";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/319702.319705";0
journals/tods/GhelliRS08;article;2017-06-09;"Commutativity analysis for XML updates.";"";"2008";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1412331.1412341";0
journals/tods/JacoxS08;article;2017-01-11;"Metric space similarity joins.";"";"2008";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1366102.1366104";0
journals/tods/ZhangMTGS08;article;2017-01-11;"On computing temporal aggregates with range predicates.";"";"2008";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1366102.1366109";0
journals/tods/FaginKPT08;article;2017-01-11;"Quasi-inverses of schema mappings.";"";"2008";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1366102.1366108";0
journals/tods/CastanoAFP98;article;2017-03-30;"Conceptual Schema Analysis: Techniques and Applications.";"";"1998";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/293910.293150";0
journals/tods/MayHM06;article;2007-03-06;"Strategies for query unnesting in XML databases.";"";"2006";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1166081";0
journals/tods/LiuGGIJ17;article;2017-06-14;"Smart Meter Data Analytics: Systems, Algorithms, and Benchmarking.";"";"2017";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/3004295";0
journals/tods/Malvestuto93;article;2017-03-30;"A Universal-Scheme Approach to Statistical Databases Containing Homogeneous Summary Tables.";"";"1993";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/169725.169712";0
journals/tods/ChenLWXML15;article;2017-09-13;"Optimal Location Queries in Road Networks.";"";"2015";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2818179";0
journals/tods/CateKQT17;article;2017-07-18;"Approximation Algorithms for Schema-Mapping Discovery from Data Examples.";"";"2017";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/3044712";0
journals/tods/StoreyCDGS97;article;2017-03-30;"Database Design with Common Sense Business Reasoning and Learning.";"";"1997";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/278245.278246";0
journals/tods/WongFWP09;article;2017-08-22;"Anonymization-based attacks in privacy-preserving data publishing.";"";"2009";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1538909.1538910";0
journals/tods/OzsoyogluMO89;article;2017-03-30;"Query Processing Techniques in the Summary-Table-by-Example Database Query Language.";"";"1989";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/76902.76906";0
journals/tods/Kent83;article;2017-03-30;"The Universal Relation Revisited.";"";"1983";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/319996.320019";0
journals/tods/BaralisW00;article;2003-11-19;"An algebraic approach to static analysis of active database rules.";"";"2000";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/363951.363954";0
journals/tods/LiYJ07;article;2017-01-11;"NaLIX: A generic natural language search environment for XML data.";"";"2007";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1292609.1292620";0
journals/tods/YuanZWXYH15;article;2017-01-03;"Optimizing Batch Linear Queries under Exact and Approximate Differential Privacy.";"";"2015";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2699501";0
journals/tods/TiakasVPMG16;article;2017-01-03;"Processing Top-k Dominating Queries in Metric Spaces.";"";"2016";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2847524";0
journals/tods/HjaltasonS03;article;2004-03-23;"Index-driven similarity search in metric spaces.";"";"2003";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/958942.958948";0
journals/tods/ChaudhuriDHW06;article;2007-03-06;"Probabilistic information retrieval approach for ranking of database query results.";"";"2006";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1166085";0
journals/tods/PentarisI06;article;2006-08-21;"Query optimization in distributed networks of autonomous database systems.";"";"2006";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1138394.1138397";0
journals/tods/MazeikaBKS07;article;2007-06-25;"Estimating the selectivity of approximate string queries.";"";"2007";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1242524.1242529";0
journals/tods/Chomicki03;article;2004-03-18;"Preference formulas in relational queries.";"";"2003";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/958942.958946";0
journals/tods/SororMASKK10;article;2017-01-11;"Automatic virtual machine configuration for database workloads.";"";"2010";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1670243.1670250";0
journals/tods/AndriesCPB01;article;2003-11-19;"Applying an update method to a set of receivers.";"";"2001";"ACM Trans. Database Syst.";"http://portal.acm.org/citation.cfm?id=383734.383735";0
journals/tods/OlteanuS16;article;2017-01-03;"ENFrame: A Framework for Processing Probabilistic Data.";"";"2016";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2877205";0
journals/tods/Lorie77;article;2012-01-25;"Physical Integrity in a Large Segmented Database.";"";"1977";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320521.320540";0
journals/tods/Yao79;article;2017-03-30;"Optimization of Query Evaluation Algorithms.";"";"1979";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320071.320072";0
journals/tods/PerezAG09;article;2017-06-09;"Semantics and complexity of SPARQL.";"";"2009";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1567274.1567278";0
journals/tods/HwangC07;article;2007-06-11;"Optimizing top-k queries for middleware access: A unified cost-based approach.";"";"2007";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1206049.1206054";0
journals/tods/0003K0BGK12;article;2017-01-03;"Entangled queries: Enabling declarative data-driven coordination.";"";"2012";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2338626.2338629";0
journals/tods/McLean81;article;2012-01-25;"Comments on SDD-1 Concurrency Control Mechanisms.";"";"1981";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/319566.319585";0
journals/tods/GuhaKS06;article;2006-08-21;"Approximation and streaming algorithms for histogram construction problems.";"";"2006";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1132863.1132873";0
journals/tods/LinKJPA09;article;2017-01-11;"Snapshot isolation and integrity constraints in replicated databases.";"";"2009";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1538909.1538913";0
journals/tods/KamU77;article;2012-01-25;"A Model of Statistical Databases and Their Security.";"";"1977";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320521.320525";0
journals/tods/AtzeniC89;article;2017-06-09;"Efficient Optimization of Simple Chase Join Expressions.";"";"1989";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/63500.63520";0
journals/tods/BenediktK09;article;2017-06-09;"From XQuery to relational logics.";"";"2009";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1620585.1620592";0
journals/tods/KoutrisW17;article;2017-06-29;"Consistent Query Answering for Self-Join-Free Conjunctive Queries Under Primary Key Constraints.";"";"2017";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/3068334";0
journals/tods/DekhtyarRS01;article;2008-08-11;"Probabilistic temporal databases, I: algebra.";"";"2001";"ACM Trans. Database Syst.";"http://portal.acm.org/citation.cfm?id=383734.383736";0
journals/tods/DavidaWK81;article;2017-03-30;"A Database Encryption System with Subkeys.";"";"1981";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/319566.319580";0
journals/tods/VincentLL04;article;2017-06-14;"Strong functional dependencies and their application to normal forms in XML.";"";"2004";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1016028.1016029";0
journals/tods/BaralisCP96;article;2017-06-09;"Modularization Techniques for Active Rules Design.";"";"1996";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/227604.227605";0
journals/tods/CeriGL07;article;2007-06-11;"Mining constraint violations.";"";"2007";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1206049.1206055";0
journals/tods/MooreRW90;article;2017-03-30;"A Decision-Theoretic Approach to Information Retrieval.";"";"1990";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/88636.88597";0
journals/tods/CasanovaFT91;article;2017-06-09;"A Software Tool for Modular Database Design.";"";"1991";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/114325.103711";0
journals/tods/KorthKFGU84;article;2017-03-30;"System/U: A Database System Based on the Universal Relation Assumption.";"";"1984";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1270.1209";0
journals/tods/ChenV84;article;2012-01-25;"Analysis of New Variants of Coalesced Hashing.";"";"1984";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1994.2205";0
journals/tods/RothnieBFGHLRSW80;article;2017-03-30;"Introduction to a System for Distributed Databases (SDD-1).";"";"1980";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320128.320129";0
journals/tods/LuLWLX15;article;2017-01-03;"Boosting the Quality of Approximate String Matching by Synonyms.";"";"2015";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2818177";0
journals/tods/FaginKPT05;article;2006-04-04;"Composing schema mappings: Second-order dependencies to the rescue.";"";"2005";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1114244.1114249";0
